dist,bike,car,car_passenger,pt,walk
27800.0,0.026873420222741903,0.8399503158138942,0.032705228030711145,0.08997128806827726,0.010499747864375387
27900.0,0.02524832353860723,0.8388700836747199,0.03286545341618285,0.09134683917970872,0.011669300190781214
28000.0,0.0239421821588456,0.8384286979917422,0.033255862392447995,0.09166278016792444,0.012710477289039684
28100.0,0.022749249750284414,0.8391079182612092,0.033638617489640275,0.09084407747531241,0.013660137023553752
28200.0,0.021470937572026047,0.8406284519707864,0.033625279770777665,0.0897096212138371,0.014565709472572672
28300.0,0.0202645630710796,0.8422925960675155,0.03319809790232658,0.08901949717018705,0.01522524578889139
28400.0,0.019253120997198586,0.8443962048536897,0.032633194545466614,0.08845184639577304,0.015265633207872085
28500.0,0.018018624216755038,0.8470519500144539,0.03262757359637939,0.08765175148806201,0.014650100684349607
28600.0,0.01670172242602106,0.8500808060177363,0.03314799533063349,0.08643235088207211,0.013637125343537043
28700.0,0.015732557383099408,0.8531288279864014,0.03351720681531046,0.08508337775556413,0.01253803005962467
28800.0,0.015091455191651492,0.8560005957566458,0.03331526215924691,0.08418007028742404,0.011412616605031687
28900.0,0.014844158317844447,0.8580508931363363,0.03287651946570037,0.08397078559696462,0.010257643483154274
29000.0,0.014988081788363028,0.8594761251584307,0.032292664265058224,0.08430848533537115,0.008934643452776838
29100.0,0.015258442716101888,0.8611484730854526,0.031432882980351774,0.08448539375868885,0.007674807459404885
29200.0,0.015428738167880091,0.8632098128074801,0.03052531926003928,0.08419811985486514,0.006638009909735273
29300.0,0.01539850519490117,0.8649277847332716,0.029755347751854375,0.08337142095380701,0.006546941366165881
29400.0,0.015307629989517794,0.8664532950443009,0.02913904119707326,0.08254236336164232,0.006557670407465953
29500.0,0.01521282278586632,0.8678573261330496,0.028535696411175034,0.08178132699527019,0.006612827674638864
29600.0,0.015127765570238885,0.8691893014529422,0.027906770822004306,0.08106375267075533,0.006712409484059468
29700.0,0.015016051398160962,0.870540782020444,0.02725553091964436,0.08030974527719666,0.006877890384554073
29800.0,0.014846952581838213,0.8719299748538069,0.026631063657607795,0.07946609158297399,0.00712591732377317
